,Aircraft,Flight Phase,Date,Fault Text,Report Maintenance
5995,791,Engine Start,2006-05-22 12:34:00,,RMA_Other00
5996,791,Engine Start,2006-05-22 23:39:00,,RMA_Other00
5997,791,Leg Transition,2006-05-23 14:26:00,,RMA_Other00
5998,791,Engine Start,2006-05-24 02:46:00,,RMA_Other00
5999,791,Leg Transition,2006-05-24 16:58:00,,RMA_Other00
6000,791,Engine Start,2006-05-25 05:17:00,,RMA_Other00
6001,791,Descent,2007-03-03 21:44:00,,RMA_X_System3
6002,791,Power On,2007-07-04 19:47:00,,RMA_J_System1
6003,791,Engine Start,2007-09-07 01:14:00,,RMA_E_System1
6004,791,Leg Transition,2007-09-08 06:10:00,,RMA_Y_System1
6005,791,Leg Transition,2007-09-15 20:02:00,,RMA_Y_System1
6006,791,Descent,2007-09-16 15:56:00,,RMA_B_System4
6007,791,Leg Transition,2007-09-21 07:59:00,,RMA_Y_System1
6008,791,Leg Transition,2007-10-13 04:19:00,,RMA_Y_System1
6009,791,Engine Start,2007-11-10 21:38:00,,RMA_E_System3
6010,791,Engine Start,2007-11-10 21:35:00,,RMA_E_System3
6011,791,Descent,2007-12-04 19:30:00,,RMA_B_System4
6012,791,Engine Start,2007-12-07 20:51:00,,RMA_E_System1
6013,791,Engine Start,2007-12-12 20:42:00,,RMA_E_System1
6014,791,Engine Start,2007-12-12 20:46:00,,RMA_E_System1
6015,791,Engine Start,2007-12-14 20:57:00,,RMA_E_System3
6016,791,Engine Start,2007-12-16 21:49:00,,RMA_E_System3
6017,791,Descent,2007-12-18 07:52:00,,RMA_A_System3
6018,791,Engine Start,2007-12-19 21:21:00,,RMA_E_System3
6019,791,Engine Start,2007-12-21 20:54:00,,RMA_E_System1
6020,791,Engine Start,2007-12-22 09:21:00,,RMA_E_System1
6021,791,Enroute Cruise,2007-12-22 20:23:00,,RMA_G_System3
6022,791,Engine Start,2008-01-03 21:04:00,,RMA_E_System3
6023,791,Engine Start,2008-01-10 21:07:00,,RMA_E_System1
6024,791,Enroute Cruise,2008-01-14 15:45:00,,RMA_B_System4
6025,791,Engine Start,2008-01-17 11:48:00,,RMA_E_System1
6026,791,Engine Start,2008-01-18 12:02:00,,RMA_E_System1
6027,791,Engine Start,2008-01-18 21:57:00,,RMA_E_System1
6028,791,Engine Start,2008-01-19 21:42:00,,RMA_E_System1
6029,791,Engine Start,2008-01-20 09:29:00,,RMA_E_System1
6030,791,Taxi-Out,2008-01-22 11:50:00,,RMA_D_System4
6031,791,Engine Start,2008-01-22 21:39:00,,RMA_E_System1
6032,791,Engine Start,2008-01-23 23:31:00,,RMA_E_System1
6033,791,Climb,2008-01-23 23:31:00,,RMA_B_System4
6034,791,Engine Start,2008-01-25 22:18:00,,RMA_E_System1
6035,791,Climb,2008-01-25 22:18:00,,RMA_B_System4
6036,791,Leg Transition,2008-01-26 22:19:00,,RMA_Y_System1
6037,791,Engine Start,2008-01-26 22:19:00,,RMA_E_System1
6038,791,Climb,2008-01-26 22:19:00,,RMA_B_System4
6039,791,Engine Start,2008-01-27 21:39:00,,RMA_E_System1
6040,791,Initial Climb,2008-01-28 20:58:00,,RMA_B_System4
6041,791,Climb,2008-01-29 13:46:00,,RMA_B_System4
6042,791,Engine Start,2008-02-02 21:50:00,,RMA_E_System1
6043,791,Engine Start,2008-02-04 21:54:00,,RMA_E_System1
6044,791,Engine Start,2008-02-07 12:37:00,,RMA_E_System1
6045,791,Engine Start,2008-02-07 23:06:00,,RMA_E_System1
6046,791,Engine Start,2008-02-08 23:32:00,,RMA_E_System1
6047,791,Engine Start,2008-02-09 08:48:00,,RMA_E_System1
6048,791,Engine Start,2008-02-12 09:56:00,,RMA_E_System1
6049,791,Engine Start,2008-02-13 11:52:00,,RMA_E_System1
6050,791,Engine Start,2008-02-13 22:05:00,,RMA_E_System1
6051,791,Engine Start,2008-02-14 10:51:00,,RMA_E_System1
6052,791,Descent,2008-02-14 10:51:00,,RMA_B_System4
6053,791,Engine Start,2008-02-14 22:15:00,,RMA_E_System1
6054,791,Engine Start,2008-02-15 23:28:00,,RMA_E_System1
6055,791,Engine Start,2008-02-19 13:01:00,,RMA_E_System1
6056,791,Engine Start,2008-02-24 22:17:00,,RMA_E_System1
6057,791,Enroute Cruise,2008-02-25 22:06:00,,RMA_G_System3
6058,791,Engine Start,2008-02-25 22:06:00,,RMA_E_System1
6059,791,Engine Start,2008-02-26 11:11:00,,RMA_E_System1
6060,791,Enroute Cruise,2008-03-28 13:08:00,,RMA_G_System4
6061,791,Leg Transition,2008-03-29 00:44:00,,RMA_G_System4
6062,791,Engine Start,2008-03-29 00:44:00,,RMA_E_System3
6063,791,Climb,2008-03-29 00:44:00,,RMA_B_System4
6064,791,Engine Start,2008-04-13 12:48:00,,RMA_E_System1
6065,791,Engine Start,2008-04-21 20:54:00,,RMA_E_System1
6066,791,Engine Start,2008-04-23 20:55:00,,RMA_E_System1
6067,791,Engine Start,2008-04-23 20:58:00,,RMA_E_System1
6068,791,Leg Transition,2008-05-03 22:06:00,,RMA_Y_System1
6069,791,Engine Start,2008-05-04 09:13:00,,RMA_E_System1
6070,791,Leg Transition,2008-05-04 09:13:00,,RMA_Y_System1
6071,791,Engine Start,2008-05-05 23:19:00,,RMA_E_System1
6072,791,Enroute Cruise,2008-05-06 22:05:00,,RMA_G_System3
6073,791,Engine Start,2008-05-06 22:05:00,,RMA_E_System1
6074,791,Engine Start,2008-05-09 05:37:00,,RMA_E_System1
6075,791,Engine Start,2008-05-09 13:03:00,,RMA_E_System1
6076,791,Engine Start,2008-05-12 12:15:00,,RMA_E_System1
6077,791,Leg Transition,2008-05-12 21:30:00,,RMA_Y_System1
6078,791,Engine Start,2008-05-14 09:20:00,,RMA_E_System1
6079,791,Engine Start,2008-05-18 21:38:00,,RMA_E_System1
6080,791,Engine Start,2008-05-19 09:13:00,,RMA_E_System1
6081,791,Climb,2008-05-19 21:01:00,,RMA_B_System4
6082,791,Engine Start,2008-05-23 23:19:00,,RMA_E_System1
6083,791,Engine Start,2008-05-25 09:06:00,,RMA_E_System1
6084,791,Engine Start,2008-05-25 20:58:00,,RMA_E_System1
6085,791,Engine Start,2008-05-29 23:47:00,,RMA_E_System1
6086,791,Engine Start,2008-06-01 20:56:00,,RMA_E_System3
6087,791,Engine Start,2008-06-02 09:08:00,,RMA_E_System1
6088,791,Engine Start,2008-06-03 22:47:00,,RMA_E_System1
6089,791,Descent,2008-06-06 11:39:00,,RMA_A_System3
6090,791,Engine Start,2008-06-06 21:33:00,,RMA_E_System1
6091,791,Engine Start,2008-06-08 09:27:00,,RMA_E_System1
6092,791,Engine Start,2008-06-15 09:38:00,,RMA_E_System1
6093,791,Engine Start,2008-06-20 08:05:00,,RMA_E_System1
6094,791,Engine Start,2008-06-27 08:20:00,,RMA_E_System1
6095,791,Climb,2008-06-27 19:36:00,,RMA_B_System4
6096,791,Engine Start,2008-07-01 03:26:00,,RMA_E_System1
6097,791,Engine Start,2008-07-10 08:13:00,,RMA_E_System1
6098,791,Taxi-Out,2008-07-12 10:55:00,,RMA_D_System4
6099,791,Engine Start,2008-07-12 10:55:00,,RMA_E_System1
6100,791,Approach Land,2008-07-12 21:11:00,,RMA_D_System4
6101,791,Taxi-Out,2008-07-13 10:58:00,,RMA_D_System4
6102,791,Descent,2008-07-13 21:01:00,,RMA_D_System4
6103,791,Taxi-Out,2008-07-15 19:33:00,,RMA_D_System4
6104,791,Taxi-Out,2008-07-16 16:00:00,,RMA_D_System4
6105,791,Taxi-Out,2008-07-17 08:12:00,,RMA_D_System4
6106,791,Enroute Cruise,2008-07-17 19:21:00,,RMA_G_System4
6107,791,Enroute Cruise,2008-07-17 19:21:00,,RMA_G_System3
6108,791,Taxi-Out,2008-07-18 08:09:00,,RMA_D_System4
6109,791,Taxi-Out,2008-07-18 21:17:00,,RMA_D_System4
6110,791,Taxi-Out,2008-07-18 21:20:00,,RMA_D_System4
6111,791,Engine Start,2008-07-19 20:52:00,,RMA_E_System1
6112,791,Initial Climb,2008-07-20 20:57:00,,RMA_B_System4
6113,791,Engine Start,2008-07-20 20:57:00,,RMA_E_System1
6114,791,Climb,2008-07-21 20:49:00,,RMA_B_System4
6115,791,Initial Climb,2008-07-22 08:11:00,,RMA_B_System4
6116,791,Engine Start,2008-07-23 10:53:00,,RMA_E_System1
6117,791,Initial Climb,2008-07-23 20:52:00,,RMA_B_System4
6118,791,Descent,2008-07-24 08:18:00,,RMA_B_System4
6119,791,Climb,2008-07-24 19:28:00,,RMA_B_System4
6120,791,Initial Climb,2008-07-27 20:59:00,,RMA_B_System4
6121,791,Engine Start,2008-09-04 20:51:00,,RMA_E_System1
6122,791,Engine Start,2008-09-05 20:55:00,,RMA_E_System1
6123,791,Leg Transition,2008-09-13 08:03:00,,RMA_Y_System1
6124,791,Leg Transition,2008-09-13 21:02:00,,RMA_Y_System1
6125,791,Leg Transition,2008-09-15 13:43:00,,RMA_Y_System1
6126,791,Engine Start,2008-09-16 21:18:00,,RMA_E_System1
6127,791,Engine Start,2008-09-17 23:39:00,,RMA_E_System1
6128,791,Leg Transition,2008-09-19 20:48:00,,RMA_Y_System1
6129,791,Engine Start,2008-09-22 20:55:00,,RMA_E_System1
6130,791,Leg Transition,2008-09-24 07:57:00,,RMA_Y_System1
6131,791,Engine Start,2008-09-26 20:58:00,,RMA_E_System1
6132,791,Engine Start,2008-09-28 19:14:00,,RMA_E_System1
6133,791,Leg Transition,2008-09-30 11:19:00,,RMA_Y_System1
6134,791,Engine Start,2008-09-30 21:15:00,,RMA_E_System1
6135,791,Engine Start,2008-10-13 21:10:00,,RMA_E_System1
6136,791,Engine Start,2008-10-22 20:54:00,,RMA_E_System1
6137,791,Enroute Cruise,2008-10-26 21:05:00,,RMA_B_System1
6138,791,Enroute Cruise,2008-10-26 21:05:00,,RMA_A_System4
6139,791,Enroute Cruise,2008-10-26 21:05:00,,RMA_B_System4
6140,791,Engine Start,2008-10-27 21:21:00,,RMA_E_System1
6141,791,Engine Start,2008-10-28 20:55:00,,RMA_E_System1
6142,791,Taxi-Out,2008-11-08 16:00:00,,RMA_D_System2
6143,791,Taxi-Out,2008-11-09 09:18:00,,RMA_K_System1
6144,791,Engine Start,2008-11-09 09:18:00,,RMA_E_System1
6145,791,Engine Start,2008-11-13 10:58:00,,RMA_E_System1
6146,791,Descent,2008-11-13 20:59:00,,RMA_W_System1
6147,791,Descent,2008-11-15 19:26:00,,RMA_K_System1
6148,791,Enroute Cruise,2008-11-15 19:26:00,,RMA_H_System2
6149,791,Taxi-Out,2008-11-25 08:55:00,,RMA_D_System4
6150,791,Taxi-Out,2008-12-12 08:08:00,,RMA_D_System1
6151,791,Enroute Cruise,2008-12-12 08:08:00,,RMA_Other10
6152,791,Taxi-Out,2008-12-12 21:04:00,,RMA_D_System1
6153,791,Enroute Cruise,2008-12-13 11:01:00,,RMA_Other10
6154,791,Leg Transition,2008-12-16 08:54:00,,RMA_Y_System1
6155,791,Engine Start,2008-12-20 10:51:00,,RMA_E_System3
6156,791,Taxi-Out,2008-12-20 20:45:00,,RMA_D_System1
6157,791,Engine Start,2008-12-21 07:55:00,,RMA_E_System3
6158,791,Engine Start,2008-12-23 19:36:00,,RMA_E_System3
6159,791,Engine Start,2008-12-31 19:37:00,,RMA_E_System3
6160,791,Enroute Cruise,2009-01-14 23:52:00,,RMA_G_System2
6161,791,Enroute Cruise,2009-01-20 23:41:00,,RMA_G_System2
6162,791,Taxi-Out,2009-01-30 13:08:00,,RMA_D_System4
6163,791,Enroute Cruise,2009-01-31 00:33:00,,RMA_Other10
6164,791,Enroute Cruise,2009-02-08 22:58:00,,RMA_G_System2
6165,791,Enroute Cruise,2009-02-14 23:23:00,,RMA_Other10
6166,791,Enroute Cruise,2009-02-22 23:13:00,,RMA_G_System2
6167,791,Enroute Cruise,2009-03-04 22:17:00,,RMA_H_System4
6168,791,Take off,2009-03-14 23:29:00,,RMA_G_System4
6169,791,Take off,2009-03-14 23:29:00,,RMA_G_System3
6170,791,Take off,2009-03-14 23:29:00,,RMA_G_System1
6171,791,Take off,2009-03-19 23:39:00,,RMA_G_System4
6172,791,Enroute Cruise,2009-03-20 11:54:00,,RMA_H_System4
6173,1990,Taxi-Out,2006-04-20 20:35:00,,RMA_X_System4
6174,1990,Power On,2006-04-28 05:38:00,,RMA_Y_System4
6175,1990,Power On,2006-04-28 05:38:00,,RMA_X_System4
6176,1990,Power On,2006-04-28 05:38:00,,RMA_N_System4
6177,1990,Power On,2006-04-28 05:38:00,,RMA_N_System3
6178,1990,Climb,2006-04-28 05:38:00,,RMA_B_System2
6179,1990,Climb,2006-05-04 03:41:00,,RMA_B_System2
6180,1990,Leg Transition,2006-05-06 08:48:00,,RMA_S_System1
6181,1990,Leg Transition,2006-05-06 08:48:00,,RMA_Q_System1
6182,1990,Taxi-Out,2006-05-09 09:03:00,,RMA_X_System3
6183,1990,Engine Start,2006-05-13 03:08:00,,RMA_E_System3
6184,1990,Climb,2006-05-15 04:08:00,,RMA_B_System2
6185,1990,Engine Start,2006-05-16 04:02:00,,RMA_E_System3
6186,1990,Climb,2006-05-16 04:02:00,,RMA_B_System2
6187,1990,Engine Start,2006-05-17 02:37:00,,RMA_E_System3
6188,1990,Engine Start,2006-05-20 04:06:00,,RMA_E_System3
6189,1990,Climb,2006-05-20 04:06:00,,RMA_B_System2
6190,1990,Engine Start,2006-05-21 04:01:00,,RMA_E_System3
6191,1990,Engine Start,2006-05-23 07:36:00,,RMA_E_System3
6192,1990,Engine Start,2006-06-01 03:48:00,,RMA_E_System3
6193,1990,Climb,2006-06-02 05:55:00,,RMA_B_System2
6194,1990,Engine Start,2006-06-03 03:52:00,,RMA_E_System3
6195,1990,Climb,2006-06-03 03:52:00,,RMA_B_System2
6196,1990,Climb,2006-06-04 05:44:00,,RMA_B_System2
6197,1990,Climb,2006-06-05 04:07:00,,RMA_B_System2
6198,1990,Climb,2006-06-10 04:53:00,,RMA_B_System2
6199,1990,Climb,2006-06-11 07:30:00,,RMA_B_System2
6200,1990,Climb,2006-06-12 16:09:00,,RMA_B_System2
6201,1990,Climb,2006-06-13 07:22:00,,RMA_B_System2
6202,1990,Engine Start,2006-06-13 19:27:00,,RMA_E_System3
6203,1990,Climb,2006-06-15 04:28:00,,RMA_A_System2
6204,1990,Climb,2006-06-15 04:28:00,,RMA_B_System2
6205,1990,Climb,2006-06-16 16:07:00,,RMA_B_System2
6206,1990,Taxi-Out,2006-06-18 03:08:00,,RMA_X_System3
6207,1990,Climb,2006-06-19 04:39:00,,RMA_B_System2
6208,1990,Climb,2006-06-20 06:27:00,,RMA_B_System2
6209,1990,Climb,2006-06-21 18:45:00,,RMA_B_System2
6210,1990,Engine Start,2006-06-23 00:49:00,,RMA_E_System3
6211,1990,Climb,2006-06-23 13:08:00,,RMA_B_System2
6212,1990,Climb,2006-06-24 01:48:00,,RMA_B_System2
6213,1990,Climb,2006-06-25 02:50:00,,RMA_B_System2
6214,1990,Climb,2006-06-26 16:23:00,,RMA_B_System2
6215,1990,Engine Start,2006-06-27 20:47:00,,RMA_E_System3
6216,1990,Climb,2006-06-30 08:03:00,,RMA_B_System2
6217,1990,Engine Start,2006-06-30 20:13:00,,RMA_E_System3
6218,1990,Engine Start,2006-07-01 21:16:00,,RMA_E_System3
6219,1990,Climb,2006-07-01 21:16:00,,RMA_B_System2
6220,1990,Engine Start,2006-07-03 20:08:00,,RMA_E_System3
6221,1990,Climb,2006-07-06 01:24:00,,RMA_B_System2
6222,1990,Descent,2006-07-06 14:20:00,,RMA_B_System2
6223,1990,Engine Start,2006-07-07 03:45:00,,RMA_E_System3
6224,1990,Climb,2006-07-08 15:07:00,,RMA_B_System2
6225,1990,Climb,2006-07-09 04:28:00,,RMA_B_System2
6226,1990,Climb,2006-07-09 19:34:00,,RMA_B_System2
6227,1990,Climb,2006-07-13 04:31:00,,RMA_B_System2
6228,1990,Engine Start,2006-07-17 02:54:00,,RMA_E_System3
6229,1990,Climb,2006-07-17 02:54:00,,RMA_B_System2
6230,1990,Climb,2006-07-18 04:40:00,,RMA_B_System2
6231,1990,Climb,2006-07-19 15:22:00,,RMA_B_System2
6232,1990,Approach Land,2006-07-19 15:22:00,,RMA_D_System4
6233,1990,Climb,2006-07-20 10:40:00,,RMA_B_System2
6234,1990,Taxi-Out,2006-07-20 10:40:00,,RMA_D_System4
6235,1990,Taxi-Out,2006-07-20 23:50:00,,RMA_D_System4
6236,1990,Engine Start,2006-07-23 04:14:00,,RMA_E_System3
6237,1990,Climb,2006-07-23 04:14:00,,RMA_B_System2
6238,1990,Engine Start,2006-07-24 14:17:00,,RMA_E_System3
6239,1990,Engine Start,2006-07-25 01:48:00,,RMA_E_System3
6240,1990,Climb,2006-07-25 01:48:00,,RMA_B_System2
6241,1990,Engine Start,2006-07-25 21:08:00,,RMA_E_System3
6242,1990,Climb,2006-07-27 12:49:00,,RMA_B_System2
6243,1990,Descent,2006-07-28 15:12:00,,RMA_B_System2
6244,1990,Climb,2006-07-30 11:03:00,,RMA_B_System2
6245,1990,Engine Start,2006-07-31 21:02:00,,RMA_E_System3
6246,1990,Climb,2006-08-01 10:49:00,,RMA_B_System2
6247,1990,Engine Start,2006-08-05 01:59:00,,RMA_E_System3
6248,1990,Engine Start,2006-08-06 04:33:00,,RMA_E_System3
6249,1990,Climb,2006-08-06 04:33:00,,RMA_B_System2
6250,1990,Climb,2006-08-07 15:17:00,,RMA_B_System2
6251,1990,Enroute Cruise,2006-08-08 15:48:00,,RMA_B_System2
6252,1990,Climb,2006-08-09 04:18:00,,RMA_B_System2
6253,1990,Climb,2006-08-10 15:20:00,,RMA_B_System2
6254,1990,Climb,2006-08-12 15:53:00,,RMA_B_System2
6255,1990,Climb,2006-08-13 12:46:00,,RMA_B_System2
6256,1990,Climb,2006-08-14 15:25:00,,RMA_B_System2
6257,1990,Climb,2006-08-15 04:33:00,,RMA_B_System2
6258,1990,Climb,2006-08-15 19:30:00,,RMA_B_System2
6259,1990,Climb,2006-08-16 15:51:00,,RMA_B_System2
6260,1990,Climb,2006-08-18 12:33:00,,RMA_B_System2
6261,1990,Climb,2006-08-19 15:44:00,,RMA_B_System2
6262,1990,Climb,2006-08-20 13:01:00,,RMA_B_System2
6263,1990,Climb,2006-08-21 15:51:00,,RMA_B_System2
6264,1990,Climb,2006-08-22 15:19:00,,RMA_B_System2
6265,1990,Climb,2006-08-31 08:18:00,,RMA_B_System2
6266,1990,Enroute Cruise,2006-08-31 08:18:00,,RMA_H_System1
6267,1990,Climb,2006-09-01 08:17:00,,RMA_B_System2
6268,1990,Climb,2006-09-02 10:41:00,,RMA_B_System2
6269,1990,Climb,2006-09-03 08:04:00,,RMA_B_System2
6270,1990,Climb,2006-09-05 01:22:00,,RMA_B_System2
6271,1990,Climb,2006-09-05 15:13:00,,RMA_B_System2
6272,1990,Climb,2006-09-06 19:27:00,,RMA_B_System2
6273,1990,Climb,2006-09-07 15:20:00,,RMA_B_System2
6274,1990,Enroute Cruise,2006-09-09 15:39:00,,RMA_B_System2
6275,1990,Climb,2006-09-10 02:47:00,,RMA_B_System2
6276,1990,Climb,2006-09-11 02:54:00,,RMA_B_System2
6277,1990,Climb,2006-09-12 03:00:00,,RMA_B_System2
6278,1990,Climb,2006-09-13 05:03:00,,RMA_B_System2
6279,1990,Climb,2006-09-15 11:24:00,,RMA_B_System2
6280,1990,Climb,2006-09-15 21:30:00,,RMA_B_System2
6281,1990,Climb,2006-09-16 08:03:00,,RMA_B_System2
6282,1990,Climb,2006-09-16 21:34:00,,RMA_B_System2
6283,1990,Climb,2006-09-17 15:43:00,,RMA_B_System2
6284,1990,Engine Start,2006-09-18 03:00:00,,RMA_E_System3
6285,1990,Climb,2006-09-18 03:00:00,,RMA_B_System2
6286,1990,Climb,2006-09-18 15:41:00,,RMA_B_System2
6287,1990,Climb,2006-09-19 02:46:00,,RMA_B_System2
6288,1990,Climb,2006-09-19 15:39:00,,RMA_B_System2
6289,1990,Climb,2006-09-24 04:21:00,,RMA_B_System2
6290,1990,Climb,2006-09-30 16:40:00,,RMA_B_System2
6291,1990,Climb,2006-10-01 02:49:00,,RMA_B_System2
6292,1990,Climb,2006-10-01 12:29:00,,RMA_B_System2
6293,1990,Climb,2006-10-03 02:49:00,,RMA_B_System2
6294,1990,Climb,2006-10-03 15:42:00,,RMA_B_System2
6295,1990,Enroute Cruise,2006-10-04 19:29:00,,RMA_B_System2
6296,1990,Climb,2006-10-05 15:36:00,,RMA_B_System2
6297,1990,Climb,2006-10-06 08:30:00,,RMA_B_System2
6298,1990,Climb,2006-10-07 23:49:00,,RMA_B_System2
6299,1990,Climb,2006-10-10 02:44:00,,RMA_B_System2
6300,1990,Climb,2006-10-10 16:08:00,,RMA_B_System2
6301,1990,Climb,2006-10-11 17:23:00,,RMA_B_System2
6302,1990,Climb,2006-10-12 19:28:00,,RMA_B_System2
6303,1990,Climb,2006-10-13 04:17:00,,RMA_B_System2
6304,1990,Enroute Cruise,2006-10-13 04:17:00,,RMA_X_System3
6305,1990,Descent,2006-10-13 16:12:00,,RMA_X_System3
6306,1990,Descent,2006-10-14 03:31:00,,RMA_X_System3
6307,1990,Climb,2006-10-15 09:05:00,,RMA_B_System2
6308,1990,Climb,2006-10-17 15:37:00,,RMA_B_System2
6309,1990,Climb,2006-10-19 06:19:00,,RMA_B_System2
6310,1990,Climb,2006-10-20 08:02:00,,RMA_B_System2
6311,1990,Climb,2006-10-21 07:53:00,,RMA_B_System2
6312,1990,Leg Transition,2006-10-21 19:41:00,,RMA_Other00
6313,1990,Climb,2006-10-21 19:41:00,,RMA_B_System2
6314,1990,Climb,2006-10-24 15:28:00,,RMA_B_System2
6315,1990,Climb,2006-10-24 15:32:00,,RMA_B_System2
6316,1990,Climb,2006-11-12 21:45:00,,RMA_B_System2
6317,1990,Climb,2006-11-13 21:18:00,,RMA_B_System2
6318,1990,Climb,2006-11-15 08:01:00,,RMA_B_System2
6319,1990,Climb,2006-11-15 07:56:00,,RMA_B_System2
6320,1990,Climb,2006-11-15 21:25:00,,RMA_B_System2
6321,1990,Climb,2006-11-17 12:48:00,,RMA_B_System2
6322,1990,Climb,2006-11-18 01:35:00,,RMA_B_System2
6323,1990,Climb,2006-11-18 17:17:00,,RMA_B_System2
6324,1990,Climb,2006-11-19 05:14:00,,RMA_B_System2
6325,1990,Climb,2006-11-21 01:19:00,,RMA_B_System2
6326,1990,Climb,2006-11-22 15:25:00,,RMA_B_System2
6327,1990,Climb,2006-12-10 15:54:00,,RMA_B_System2
6328,1990,Climb,2006-12-11 02:48:00,,RMA_B_System2
6329,1990,Climb,2006-12-11 12:33:00,,RMA_B_System2
6330,1990,Climb,2006-12-12 15:24:00,,RMA_B_System2
6331,1990,Climb,2006-12-13 02:39:00,,RMA_B_System2
6332,1990,Climb,2006-12-13 13:02:00,,RMA_B_System2
6333,1990,Climb,2006-12-14 04:27:00,,RMA_B_System2
6334,1990,Climb,2006-12-17 16:16:00,,RMA_B_System2
6335,1990,Climb,2006-12-18 15:14:00,,RMA_B_System2
6336,1990,Climb,2006-12-21 21:24:00,,RMA_B_System2
6337,1990,Engine Start,2006-12-23 02:22:00,,RMA_E_System3
6338,1990,Climb,2006-12-23 15:14:00,,RMA_B_System2
6339,1990,Climb,2006-12-24 03:12:00,,RMA_B_System2
6340,1990,Enroute Cruise,2006-12-24 12:33:00,,RMA_A_System3
6341,1990,Enroute Cruise,2006-12-24 12:33:00,,RMA_B_System3
6342,1990,Enroute Cruise,2006-12-24 12:33:00,,RMA_C_System3
6343,1990,Climb,2006-12-24 12:33:00,,RMA_B_System2
6344,1990,Engine Start,2006-12-25 02:27:00,,RMA_E_System3
6345,1990,Leg Transition,2006-12-25 02:27:00,,RMA_C_System3
6346,1990,Engine Start,2006-12-25 15:23:00,,RMA_C_System3
6347,1990,Climb,2006-12-25 15:23:00,,RMA_B_System2
6348,1990,Engine Start,2006-12-26 05:04:00,,RMA_C_System3
6349,1990,Climb,2006-12-26 05:04:00,,RMA_B_System2
6350,1990,Leg Transition,2006-12-26 19:26:00,,RMA_C_System3
6351,1990,Climb,2006-12-26 19:26:00,,RMA_B_System2
6352,1990,Taxi-Out,2006-12-27 15:26:00,,RMA_A_System3
6353,1990,Taxi-Out,2006-12-27 15:26:00,,RMA_C_System3
6354,1990,Climb,2006-12-27 15:26:00,,RMA_B_System2
6355,1990,Leg Transition,2006-12-28 11:55:00,,RMA_C_System3
6356,1990,Taxi-Out,2006-12-29 00:32:00,,RMA_A_System3
6357,1990,Taxi-Out,2006-12-29 00:32:00,,RMA_C_System3
6358,1990,Climb,2006-12-29 00:32:00,,RMA_B_System2
6359,1990,Engine Start,2006-12-29 15:41:00,,RMA_C_System3
6360,1990,Engine Start,2006-12-30 02:43:00,,RMA_E_System3
6361,1990,Engine Start,2006-12-30 02:43:00,,RMA_C_System3
6362,1990,Descent,2006-12-30 15:22:00,,RMA_A_System2
6363,1990,Engine Start,2006-12-30 15:22:00,,RMA_C_System3
6364,1990,Climb,2006-12-30 15:22:00,,RMA_B_System2
6365,1990,Leg Transition,2006-12-31 04:35:00,,RMA_C_System3
6366,1990,Climb,2006-12-31 04:35:00,,RMA_B_System2
6367,1990,Engine Start,2007-01-01 12:24:00,,RMA_C_System3
6368,1990,Climb,2007-01-01 12:24:00,,RMA_B_System2
6369,1990,Leg Transition,2007-01-02 02:22:00,,RMA_C_System3
6370,1990,Climb,2007-01-02 02:22:00,,RMA_B_System2
6371,1990,Engine Start,2007-01-02 15:24:00,,RMA_C_System3
6372,1990,Climb,2007-01-02 15:24:00,,RMA_B_System2
6373,1990,Engine Start,2007-01-03 04:31:00,,RMA_C_System3
6374,1990,Climb,2007-01-03 04:31:00,,RMA_B_System2
6375,1990,Taxi-Out,2007-01-03 18:53:00,,RMA_A_System3
6376,1990,Taxi-Out,2007-01-03 18:53:00,,RMA_B_System3
6377,1990,Taxi-Out,2007-01-03 18:53:00,,RMA_C_System3
6378,1990,Take off,2007-01-04 06:10:00,,RMA_C_System3
6379,1990,Climb,2007-01-04 06:10:00,,RMA_B_System2
6380,1990,Taxi-Out,2007-01-04 19:39:00,,RMA_C_System3
6381,1990,Climb,2007-01-04 19:39:00,,RMA_B_System2
6382,1990,Climb,2007-01-05 15:56:00,,RMA_B_System2
6383,1990,Engine Start,2007-01-05 15:56:00,,RMA_C_System3
6384,1990,Power On,2007-01-05 15:56:00,,RMA_C_System2
6385,1990,Engine Start,2007-01-05 15:56:00,,RMA_E_System2
6386,1990,Engine Start,2007-01-08 07:50:00,,RMA_C_System3
6387,1990,Climb,2007-01-08 07:50:00,,RMA_B_System2
6388,1990,Engine Start,2007-01-08 20:41:00,,RMA_C_System3
6389,1990,Climb,2007-01-08 20:41:00,,RMA_B_System2
6390,1990,Engine Start,2007-01-09 10:55:00,,RMA_C_System3
6391,1990,Climb,2007-01-09 10:55:00,,RMA_B_System2
6392,1990,Engine Start,2007-01-09 21:21:00,,RMA_C_System3
6393,1990,Engine Start,2007-01-10 08:53:00,,RMA_C_System3
6394,1990,Climb,2007-01-10 08:53:00,,RMA_B_System2
6395,1990,Engine Start,2007-01-10 22:01:00,,RMA_C_System3
6396,1990,Leg Transition,2007-01-11 09:04:00,,RMA_C_System3
6397,1990,Climb,2007-01-11 09:04:00,,RMA_B_System2
6398,1990,Engine Start,2007-01-11 21:25:00,,RMA_C_System3
6399,1990,Leg Transition,2007-01-12 08:56:00,,RMA_C_System3
6400,1990,Climb,2007-01-12 08:56:00,,RMA_B_System2
6401,1990,Leg Transition,2007-01-12 21:36:00,,RMA_C_System3
6402,1990,Climb,2007-01-12 21:36:00,,RMA_B_System2
6403,1990,Leg Transition,2007-01-13 11:58:00,,RMA_C_System3
